customer_id,age,gender,annual_income,last_visited_days_ago,session_duration,pages_visited,device,purchase
4809,,male,42789,14,11,11,desktop,0
4810,45,female,184472,20,41,11,tablet,1
4811,29,male,153271,24,32,,desktop,1
4812,55,nan,,19,21,4,desktop,0
4813,68,male,,5,38,,desktop,1
4814,53,male,,17,34,18,desktop,0
4815,64,female,167816,29,40,12,mobile,0
4816,58,male,118231,,22,10,tablet,1
4817,22,male,199937,3,48,8,tablet,0
4818,30,female,33894,30,27,3,desktop,0
4819,40,female,180232,11,60,7,tablet,1
4820,67,female,73095,8,8,20,tablet,1
4821,47,nan,49272,,40,11,desktop,0
4822,54,male,,1,,7,desktop,0
4823,42,male,53645,15,31,7,mobile,1
4824,65,male,132079,0,1,9,mobile,1
4825,44,male,,3,,3,desktop,1
4826,68,male,30691,14,34,11,mobile,1
4827,31,male,149436,19,47,17,mobile,1
4828,65,female,65311,,59,8,tablet,0
4829,64,male,115381,19,24,20,desktop,1
4830,53,male,190110,14,28,2,tablet,0
4831,56,male,,2,50,,tablet,1
4832,33,female,,12,4,1,desktop,0
4833,39,female,60332,17,18,16,tablet,1
4834,38,female,158138,12,29,4,mobile,1
4835,38,female,59313,9,23,9,mobile,0
4836,25,male,87857,,37,,mobile,1
4837,66,male,65900,19,27,1,mobile,1
4838,33,male,146861,23,16,,mobile,0
4839,48,female,61098,6,45,5,tablet,1
4840,59,nan,28294,,27,1,desktop,0
4841,,male,189173,7,9,7,tablet,0
4842,,nan,176131,0,5,15,tablet,1
4843,51,female,116784,27,59,7,mobile,1
4844,26,female,60626,17,8,,mobile,0
4845,34,female,40703,11,18,9,tablet,1
4846,28,male,123693,17,35,,tablet,0
4847,49,male,154277,27,6,12,desktop,0
4848,27,male,186001,,43,7,desktop,0
4849,,male,184483,11,23,9,desktop,0
4850,,female,31628,19,46,5,desktop,1
4851,21,nan,123655,8,26,12,desktop,1
4852,65,female,26518,,,2,mobile,1
4853,69,male,189563,13,51,18,desktop,0
4854,64,female,159018,3,39,9,tablet,0
4855,42,male,20610,,,1,mobile,0
4856,38,nan,54311,28,10,,tablet,1
4857,54,female,146419,14,15,14,mobile,0
4858,55,female,61876,30,38,,mobile,0
4859,66,nan,70333,16,20,7,desktop,1
4860,18,male,104192,18,29,12,tablet,0
4861,42,male,61811,5,6,6,desktop,0
4862,68,female,90072,8,48,13,tablet,0
4863,53,male,135407,26,9,8,tablet,0
4864,34,female,62974,16,51,2,desktop,0
4865,,male,170928,14,50,10,desktop,1
4866,41,male,195902,4,5,6,mobile,1
4867,19,male,101983,27,,16,mobile,0
4868,57,male,65823,17,39,10,mobile,0
4869,32,female,118863,22,19,15,tablet,0
4870,49,female,120037,3,5,20,desktop,0
4871,56,male,87078,20,20,10,mobile,0
4872,23,male,,23,11,11,desktop,0
4873,18,male,87951,1,55,2,mobile,0
4874,,female,129287,18,50,10,mobile,0
4875,40,male,163977,26,60,12,desktop,0
4876,56,female,41601,4,,11,mobile,1
4877,34,nan,123691,25,29,15,desktop,0
4878,51,female,,3,7,4,mobile,0
4879,,female,68435,4,60,5,desktop,1
4880,46,male,175116,18,50,1,mobile,0
4881,26,male,,12,,,mobile,1
4882,30,nan,22458,,5,10,tablet,0
4883,23,male,26028,11,55,4,desktop,0
4884,23,male,139247,8,13,13,mobile,0
4885,37,male,71901,23,16,14,tablet,0
4886,,nan,,15,54,19,desktop,0
4887,70,male,126555,13,12,5,mobile,1
4888,20,male,47678,21,39,,mobile,0
4889,34,male,110444,30,27,,mobile,0
4890,66,male,32363,,54,1,desktop,0
4891,29,male,165138,0,45,5,tablet,1
4892,65,male,83804,,60,18,mobile,1
4893,64,male,134433,22,,13,tablet,1
4894,62,male,68544,25,15,5,desktop,0
4895,18,male,118247,20,21,,desktop,0
4896,34,nan,20189,3,44,12,mobile,1
4897,20,female,31752,,,2,mobile,1
4898,43,male,27482,23,55,13,mobile,0
4899,32,female,36679,30,,14,tablet,1
4900,53,nan,143056,18,37,6,tablet,0
4901,49,female,20799,,49,16,mobile,0
4902,49,female,141691,,,,desktop,1
4903,21,male,161006,11,15,11,desktop,1
4904,,female,77558,29,,1,mobile,0
4905,66,female,79223,29,19,15,tablet,1
4906,36,female,61556,27,1,16,desktop,0
4907,60,male,160981,3,4,,tablet,0
4908,69,female,111467,6,3,10,mobile,0
4909,52,female,130719,16,8,3,tablet,0
4910,57,male,111404,0,41,11,tablet,0
4911,31,female,63558,13,44,11,tablet,0
4912,50,female,179085,14,,16,desktop,1
4913,31,female,123018,11,9,6,tablet,0
4914,51,male,173947,11,1,9,tablet,0
4915,,nan,31408,5,55,1,tablet,1
4916,41,male,55607,25,43,6,mobile,1
4917,46,female,81684,26,30,18,tablet,0
4918,,female,187353,28,7,,tablet,1
4919,23,female,,12,,2,desktop,0
4920,50,female,33601,15,20,19,mobile,0
4921,66,male,144594,13,29,,tablet,0
4922,57,female,21135,6,27,4,desktop,0
4923,36,male,173813,28,25,4,desktop,1
4924,,female,31913,,46,,tablet,0
4925,18,male,30101,30,35,17,desktop,1
4926,22,female,,15,27,,desktop,0
4927,44,female,,,11,8,desktop,0
4928,33,male,187942,,17,6,desktop,0
4929,,male,178287,25,31,2,tablet,1
4930,57,male,82110,,18,15,tablet,0
4931,30,male,39215,24,19,11,desktop,0
4932,65,nan,165096,29,50,,tablet,0
4933,52,male,96949,29,38,4,tablet,0
4934,36,nan,101855,,29,11,desktop,0
4935,29,male,196555,6,15,14,desktop,0
4936,33,female,126279,11,7,,desktop,0
4937,60,female,161583,2,37,,tablet,1
4938,27,nan,141898,26,37,19,tablet,0
4939,42,female,170995,13,7,4,mobile,0
4940,37,male,161630,18,22,,mobile,0
4941,48,nan,20526,10,,6,desktop,0
4942,21,male,21753,4,8,11,mobile,0
4943,61,female,177320,22,57,1,tablet,0
4944,40,male,34656,12,18,2,mobile,0
4945,19,male,43266,27,28,9,mobile,0
4946,39,male,84555,,18,16,desktop,1
4947,68,male,82995,,31,6,tablet,0
4948,54,male,98277,16,17,9,tablet,0
4949,25,female,122345,15,23,19,tablet,0
4950,24,male,116111,7,11,5,tablet,1
4951,31,male,85402,16,15,10,mobile,0
4952,20,male,,12,30,7,desktop,0
4953,67,male,192805,29,,2,mobile,1
4954,33,female,34418,10,31,20,tablet,0
4955,36,female,57185,19,57,4,desktop,1
4956,68,male,61745,,6,8,desktop,1
4957,35,nan,100123,4,12,3,tablet,1
4958,69,male,107804,5,23,2,tablet,0
4959,33,male,188425,19,,9,desktop,0
4960,25,female,,13,40,11,tablet,0
4961,50,female,139097,,,4,tablet,0
4962,,male,68302,,35,9,tablet,0
4963,29,male,,3,3,6,tablet,0
4964,70,male,173507,,42,1,desktop,0
4965,28,male,77728,10,56,3,desktop,0
4966,22,male,118598,19,28,7,mobile,0
4967,44,female,,1,15,9,mobile,1
4968,29,female,101610,3,13,8,desktop,1
4969,34,nan,164121,6,19,,mobile,0
4970,23,female,77193,0,40,18,tablet,0
4971,50,female,186656,14,18,19,tablet,1
4972,22,female,86634,19,31,9,desktop,0
4973,45,male,,21,,20,mobile,0
4974,31,female,54505,23,21,6,tablet,0
4975,22,female,71341,7,39,12,mobile,0
4976,50,male,70374,28,5,4,desktop,0
4977,67,female,66998,24,57,9,desktop,1
4978,65,nan,,4,,10,mobile,0
4979,58,female,147203,13,57,3,desktop,1
4980,36,male,53178,17,17,17,tablet,0
4981,39,male,178647,2,19,7,tablet,1
4982,,nan,170401,1,4,8,mobile,0
4983,19,female,127373,24,54,11,mobile,0
4984,47,male,124139,21,26,13,desktop,0
4985,64,male,120290,15,24,3,desktop,1
4986,56,female,191140,13,39,19,mobile,1
4987,21,female,78951,15,56,14,desktop,0
4988,50,female,107629,10,54,16,mobile,0
4989,30,female,186243,27,38,15,mobile,1
4990,37,male,,16,46,2,tablet,1
4991,24,male,194342,2,,6,desktop,0
4992,32,male,171857,22,19,7,mobile,0
4993,40,female,190541,,30,9,tablet,0
4994,31,nan,88831,4,26,9,mobile,0
4995,40,male,101223,2,52,17,desktop,0
4996,36,male,65643,28,,3,tablet,0
4997,46,male,23582,14,54,4,desktop,0
4998,37,nan,132781,22,39,,tablet,0
4999,46,male,181352,4,3,1,desktop,1
5000,41,male,193661,21,52,10,mobile,1
5001,35,female,124004,2,22,3,mobile,0
5002,27,male,60000,5,17,10,mobile,0
5003,58,male,122592,22,11,9,desktop,0
5004,25,male,21085,13,47,17,tablet,1
5005,43,male,166672,23,39,15,desktop,0
5006,46,male,117994,1,47,,mobile,0
5007,27,male,,17,27,3,desktop,0
5008,34,male,127114,29,49,4,tablet,0
5009,,female,192668,5,43,4,mobile,0
5010,23,male,90410,23,29,17,desktop,0
5011,22,female,46825,4,60,6,mobile,0
5012,45,female,161985,13,12,,desktop,0
5013,58,female,104269,16,13,12,desktop,0
5014,22,male,34332,10,58,7,mobile,0
5015,35,male,74895,0,11,13,tablet,0
5016,43,nan,155504,9,31,6,mobile,0
5017,37,male,177642,8,11,3,tablet,0
5018,,male,157175,19,57,14,mobile,0
5019,,male,142046,11,58,14,mobile,1
5020,44,male,166972,25,41,10,mobile,0
5021,66,male,,0,43,5,desktop,0
5022,,nan,82713,26,57,2,desktop,1
5023,24,male,78639,23,36,,tablet,0
5024,20,female,160060,17,2,11,mobile,1
5025,27,male,123603,11,23,18,desktop,0
5026,51,nan,98488,,36,11,desktop,0
5027,42,male,112905,,14,15,mobile,0
5028,52,nan,,0,37,3,mobile,1
5029,33,male,135650,24,,2,mobile,0
5030,19,male,74641,28,,7,tablet,0
5031,41,female,152340,0,12,5,mobile,1
5032,27,nan,134465,21,58,13,desktop,1
5033,55,female,74431,11,29,8,desktop,1
5034,39,female,36756,6,6,9,mobile,1
5035,43,female,171836,3,,8,tablet,0
5036,60,female,191457,20,47,10,tablet,0
5037,56,male,166104,19,23,2,desktop,0
5038,44,female,196774,,51,10,tablet,0
5039,46,female,,25,10,11,mobile,0
5040,64,male,29796,14,34,11,tablet,0
5041,55,nan,,30,44,5,tablet,0
5042,37,male,183935,0,,14,desktop,0
5043,,female,101014,5,32,3,desktop,1
5044,58,male,183189,13,,20,desktop,1
5045,,female,171825,25,,,tablet,0
5046,61,female,,13,32,18,desktop,0
5047,36,male,158093,9,33,1,desktop,1
5048,37,male,73096,6,18,1,tablet,0
5049,52,male,164143,22,35,17,tablet,0
5050,64,male,84649,23,20,6,tablet,1
5051,19,male,28041,22,31,13,mobile,0
5052,47,nan,60058,21,5,1,mobile,1
5053,70,female,68263,11,32,6,tablet,0
5054,51,female,124820,30,52,8,desktop,1
5055,39,male,127645,23,47,13,tablet,0
5056,20,female,195542,18,42,2,mobile,0
5057,23,female,48223,8,19,,desktop,0
5058,32,female,53575,2,1,1,mobile,0
5059,44,female,196871,,7,13,mobile,0
5060,27,female,,12,60,1,mobile,0
5061,26,female,,9,58,10,mobile,0
5062,50,male,182219,13,,5,desktop,1
5063,49,male,49114,5,50,,tablet,0
5064,65,male,26030,27,,13,desktop,0
5065,23,female,110051,29,51,5,tablet,1
5066,58,male,198501,27,56,10,tablet,0
5067,53,male,67743,7,56,3,desktop,0
5068,19,male,145756,18,10,2,tablet,0
5069,46,female,85615,28,47,,desktop,0
5070,,nan,67577,9,,5,desktop,0
5071,18,female,130436,21,26,,tablet,0
5072,36,male,22966,4,32,2,tablet,1
5073,43,male,,4,60,9,mobile,1
5074,42,male,133838,4,42,9,tablet,1
5075,,female,23728,8,27,,tablet,1
5076,70,nan,188376,28,12,4,tablet,0
5077,32,female,152019,22,40,8,desktop,0
5078,39,female,101380,27,23,,mobile,1
5079,68,female,86130,8,14,9,mobile,0
5080,65,male,41414,14,34,3,desktop,1
5081,38,male,113005,8,17,6,tablet,1
5082,39,female,,28,6,19,tablet,0
5083,53,female,,13,,5,desktop,0
5084,51,male,197857,5,8,17,mobile,0
5085,47,female,56973,,33,19,desktop,0
5086,42,male,107091,21,35,,desktop,0
5087,62,female,157161,19,47,8,tablet,1
5088,,male,82235,7,17,9,desktop,0
5089,18,female,49400,29,26,8,desktop,0
5090,66,female,166477,1,57,14,desktop,1
5091,62,nan,137240,4,7,10,tablet,0
5092,21,male,72763,16,46,17,tablet,1
5093,24,female,181281,9,24,3,mobile,1
5094,66,female,,13,25,3,mobile,0
5095,26,male,126810,17,35,3,mobile,0
5096,53,female,109523,0,26,4,tablet,0
5097,36,male,129955,21,59,,mobile,1
5098,18,male,171628,1,50,14,desktop,1
5099,27,female,113137,27,54,2,mobile,0
5100,53,nan,170402,,5,12,desktop,0
5101,26,male,,12,52,5,mobile,1
5102,62,female,50312,15,,2,tablet,0
5103,63,male,133687,4,47,12,desktop,0
5104,,male,172263,22,38,9,desktop,0
5105,49,male,129602,9,60,9,tablet,0
5106,,male,56640,16,35,20,desktop,0
5107,23,female,120171,27,30,1,mobile,0
5108,65,male,82293,10,50,7,tablet,1
5109,55,female,134124,4,25,18,desktop,0
5110,,male,187760,14,24,10,tablet,0
5111,27,female,105802,3,30,15,desktop,0
5112,67,male,,6,20,9,desktop,0
5113,44,nan,175194,,54,11,tablet,0
5114,67,male,192296,9,3,1,desktop,0
5115,52,male,,22,32,11,mobile,1
5116,69,male,131411,23,59,1,mobile,1
5117,38,male,62262,,8,5,desktop,1
5118,42,female,136214,19,51,18,desktop,0
5119,45,female,126435,25,50,1,mobile,1
5120,64,male,106314,4,47,10,desktop,0
5121,32,female,184998,4,,13,desktop,0
5122,21,male,106287,10,46,8,tablet,1
5123,46,male,,18,16,,tablet,0
5124,26,female,150134,4,35,20,mobile,0
5125,44,female,144958,20,25,2,mobile,1
5126,43,female,37528,7,15,12,tablet,0
5127,36,male,20068,6,51,,tablet,0
5128,45,male,89253,7,8,8,mobile,1
5129,34,female,100754,12,34,15,mobile,0
5130,,male,195040,4,25,7,mobile,0
5131,58,female,110938,27,49,,tablet,0
5132,59,female,199695,26,44,17,tablet,0
5133,67,female,62129,17,19,19,desktop,1
5134,37,female,133996,23,43,3,mobile,0
5135,62,nan,81321,8,50,7,desktop,0
5136,57,female,31526,1,13,12,mobile,0
5137,56,male,177781,15,,14,tablet,0
5138,66,male,127535,13,12,,mobile,0
5139,70,female,35063,16,15,7,mobile,0
5140,40,female,155795,27,23,16,tablet,0
5141,64,female,24213,5,53,9,tablet,0
5142,49,male,42797,2,40,1,mobile,1
5143,69,female,104946,16,2,12,mobile,1
5144,64,female,108918,12,40,,mobile,0
5145,50,female,,,23,18,mobile,0
5146,63,male,43655,27,60,14,mobile,1
5147,22,female,163659,7,59,12,tablet,0
5148,60,male,42555,24,5,18,mobile,0
5149,65,male,48071,28,34,5,tablet,0
5150,51,female,40239,5,10,7,desktop,1
5151,57,male,143441,,27,4,desktop,0
5152,28,male,117138,15,55,13,mobile,0
5153,67,male,69151,5,,16,desktop,1
5154,20,female,22203,16,4,16,tablet,1
5155,50,male,164707,20,,19,desktop,0
5156,28,female,152216,2,8,4,desktop,0
5157,33,female,183771,22,6,,tablet,1
5158,35,female,111663,11,25,20,mobile,0
5159,47,nan,149844,24,27,1,tablet,1
5160,,female,32213,28,47,13,tablet,0
5161,27,male,36944,26,50,20,mobile,1
5162,35,male,86723,5,,,tablet,0
5163,55,male,88947,20,54,9,mobile,0
5164,,male,185529,6,40,10,tablet,0
5165,53,female,55191,10,20,6,desktop,0
5166,30,female,92264,8,,7,mobile,0
5167,63,male,184816,15,7,16,mobile,1
5168,20,female,183958,4,59,17,desktop,1
5169,27,female,,14,23,1,desktop,0
5170,55,nan,139550,20,20,,mobile,0
5171,18,male,104963,25,49,14,desktop,1
5172,,female,20972,3,51,15,tablet,1
5173,63,male,119219,,34,4,tablet,0
5174,25,female,157693,6,29,8,tablet,0
5175,68,male,,2,44,15,desktop,0
5176,63,male,74777,3,51,4,desktop,0
5177,59,male,34530,24,5,19,desktop,0
5178,34,female,158426,14,27,3,mobile,0
5179,26,male,66529,27,12,8,tablet,0
5180,23,female,122895,,17,2,mobile,0
5181,60,male,71714,23,,8,mobile,1
5182,42,female,144750,24,,8,mobile,1
5183,56,male,192304,4,30,17,tablet,1
5184,66,female,140883,6,,16,tablet,0
5185,45,male,163622,,6,16,tablet,0
5186,50,male,108196,16,32,,desktop,1
5187,54,male,,30,32,7,tablet,0
5188,26,female,84736,7,,15,desktop,1
5189,35,male,50268,8,58,17,desktop,0
5190,38,male,155362,9,22,,desktop,1
5191,19,male,50138,10,10,1,tablet,0
5192,60,male,144650,0,29,8,tablet,0
5193,55,female,33432,14,11,7,tablet,0
5194,57,male,87058,,28,18,tablet,0
5195,53,male,78175,18,2,5,mobile,0
5196,67,female,53329,11,56,15,tablet,0
5197,60,female,163400,5,21,7,tablet,1
5198,54,female,185319,9,57,10,tablet,0
5199,,male,26677,23,31,16,tablet,1
5200,45,female,70357,4,58,2,tablet,1
5201,35,female,75812,23,41,18,mobile,0
5202,51,female,61616,6,52,15,mobile,0
5203,39,male,65534,6,,19,desktop,0
5204,28,male,84162,22,27,20,desktop,0
5205,30,male,,24,30,14,tablet,1
5206,21,female,,21,41,2,desktop,0
5207,39,male,115980,,57,18,mobile,0
5208,24,female,40143,26,8,9,tablet,0
5209,60,female,128380,8,37,1,desktop,0
5210,41,female,167089,14,5,16,desktop,0
5211,21,male,,5,26,12,mobile,1
5212,45,nan,61713,,6,12,tablet,0
5213,32,female,94310,6,16,19,desktop,1
5214,18,male,22205,14,1,10,mobile,0
5215,20,female,73266,22,9,20,tablet,0
5216,31,female,163414,1,21,5,mobile,0
5217,55,female,101863,28,7,3,tablet,1
5218,67,male,172272,27,43,9,tablet,0
5219,18,female,158260,7,15,15,tablet,0
5220,55,male,146233,11,24,14,mobile,1
5221,55,male,22808,10,5,11,tablet,0
5222,38,female,33851,5,51,13,desktop,0
5223,65,female,,19,38,,tablet,0
5224,46,female,166130,26,55,2,tablet,0
5225,22,female,34620,12,29,3,mobile,1
5226,66,male,82995,22,46,20,tablet,0
5227,,nan,56681,15,52,8,desktop,0
5228,45,female,84509,7,,1,desktop,0
5229,38,male,87703,16,,4,tablet,0
5230,67,female,62136,25,11,13,mobile,1
5231,24,female,113699,28,4,14,desktop,0
5232,20,female,,12,59,9,mobile,0
5233,62,female,103086,3,10,3,tablet,1
5234,64,male,187415,19,34,14,mobile,0
5235,37,nan,137529,9,57,4,tablet,0
5236,36,female,38254,24,4,17,tablet,0
5237,52,female,81273,,52,15,mobile,1
5238,21,male,137574,21,,12,desktop,1
5239,,male,134847,19,33,14,tablet,0
5240,18,male,125547,15,46,19,tablet,0
5241,21,female,32926,28,18,10,tablet,0
5242,29,male,109527,,12,,desktop,0
5243,44,female,127387,,51,17,desktop,0
5244,59,female,47563,10,23,17,tablet,0
5245,40,male,181760,24,44,3,desktop,0
5246,42,female,185202,4,25,16,mobile,1
5247,38,male,20925,20,,9,mobile,0
5248,69,female,71595,25,,17,mobile,0
5249,41,nan,150249,15,4,20,mobile,0
5250,42,female,36321,23,13,12,tablet,0
5251,62,female,161841,7,18,2,mobile,0
5252,63,female,187820,20,29,20,desktop,1
5253,49,female,191100,15,44,16,tablet,0
5254,49,male,36151,3,30,6,desktop,0
5255,22,male,96133,5,48,2,mobile,0
5256,53,female,54187,25,55,9,tablet,0
5257,63,male,63835,20,,5,tablet,0
5258,59,female,20059,7,28,18,tablet,1
5259,66,male,47235,8,60,18,mobile,0
5260,,male,114208,,7,10,desktop,0
5261,56,female,,16,24,,tablet,0
5262,33,male,196438,8,41,10,desktop,1
5263,50,female,149191,12,,18,mobile,0
5264,66,nan,132831,8,37,16,mobile,0
5265,38,nan,141889,5,27,6,desktop,0
5266,26,male,101583,,21,12,tablet,0
5267,23,female,52160,9,36,4,desktop,0
5268,68,male,119011,4,,,tablet,0
5269,62,nan,25277,6,51,16,tablet,0
5270,52,male,152852,10,29,11,desktop,0
5271,56,female,,23,7,1,tablet,0
5272,39,male,137101,8,13,5,tablet,1
5273,58,female,80750,24,45,17,tablet,1
5274,22,male,76902,9,53,11,mobile,1
5275,59,female,136849,10,,14,tablet,0
5276,40,female,117052,2,50,9,desktop,1
5277,34,female,147894,28,57,10,mobile,0
5278,29,female,183233,7,25,,tablet,0
5279,40,male,195571,16,41,2,mobile,0
5280,33,male,182958,6,45,6,desktop,0
5281,20,male,159872,11,13,3,mobile,1
5282,47,female,69460,15,37,13,mobile,0
5283,,female,149424,14,30,,tablet,0
5284,,female,90975,20,26,,desktop,1
5285,46,female,153436,28,12,,desktop,0
5286,64,female,36568,12,,10,mobile,0
5287,54,male,189164,17,1,,tablet,0
5288,40,male,82679,17,18,5,mobile,0
5289,30,male,85781,23,58,15,mobile,1
5290,49,nan,,4,21,15,mobile,0
5291,63,female,58692,13,53,12,tablet,0
5292,69,female,,27,54,9,mobile,0
5293,,female,69671,10,24,13,tablet,0
5294,65,female,164973,2,60,16,desktop,1
5295,40,female,23907,16,17,2,mobile,0
5296,62,female,48604,26,42,17,desktop,0
5297,34,male,57869,22,60,9,mobile,0
5298,57,male,165609,26,9,19,desktop,0
5299,38,female,,11,52,6,tablet,1
5300,19,female,139261,2,,4,mobile,0
5301,54,female,188443,22,28,15,mobile,0
5302,23,male,,27,,18,tablet,1
5303,61,male,131690,1,13,12,desktop,0
5304,35,female,187893,3,28,12,desktop,0
5305,47,male,145592,17,53,20,tablet,0
5306,39,male,26073,19,17,17,desktop,1
5307,50,male,38101,20,9,7,tablet,0
5308,47,female,182498,30,56,20,desktop,0
5309,34,male,114877,13,21,5,tablet,0
5310,60,male,,7,30,12,tablet,1
5311,49,female,181845,1,11,17,tablet,1
5312,59,female,179075,25,30,2,tablet,0
5313,68,male,79668,18,36,4,desktop,1
5314,31,nan,111956,9,56,2,mobile,0
5315,27,male,135087,27,25,14,desktop,0
5316,,male,139451,28,7,14,tablet,0
5317,68,female,,4,20,13,mobile,0
5318,,nan,111634,10,55,17,mobile,0
5319,51,male,193366,27,54,17,desktop,1
5320,26,female,164654,27,59,18,tablet,0
5321,59,female,129119,8,60,3,tablet,1
5322,45,male,164832,15,35,16,tablet,0
5323,28,male,,25,10,19,tablet,1
5324,31,male,102158,26,35,6,tablet,0
5325,56,male,187055,,1,6,mobile,0
5326,64,male,191381,14,14,18,desktop,0
5327,,male,49715,13,45,9,desktop,0
5328,,female,187487,8,5,18,desktop,1
5329,45,female,108260,19,40,6,mobile,0
5330,41,male,154724,25,44,,mobile,0
5331,25,female,46297,4,38,,desktop,0
5332,60,female,,14,56,16,mobile,1
5333,26,nan,,8,55,13,mobile,0
5334,64,nan,,3,34,11,desktop,0
5335,50,female,182397,20,24,8,mobile,1
5336,,male,78616,,4,17,tablet,1
5337,36,female,182646,3,27,9,desktop,1
5338,20,female,139828,19,5,6,desktop,0
5339,27,male,,26,43,1,desktop,0
5340,57,nan,166821,20,13,1,desktop,1
5341,64,female,28727,27,40,13,mobile,1
5342,59,female,,21,21,7,desktop,1
5343,18,male,,6,37,10,tablet,0
5344,46,male,,14,32,18,mobile,0
5345,67,female,160285,21,38,6,mobile,1
5346,51,female,,,31,13,desktop,1
5347,68,nan,152475,16,32,5,mobile,0
5348,30,male,76971,,15,15,mobile,0
5349,18,female,93042,17,,12,mobile,0
5350,51,male,115195,6,57,11,desktop,1
5351,46,nan,158663,29,48,8,tablet,0
5352,65,female,147144,18,30,5,desktop,1
5353,64,nan,32996,,43,8,tablet,0
5354,30,male,72485,9,7,,mobile,0
5355,65,female,67830,,38,10,tablet,0
5356,,female,54370,12,31,15,desktop,1
5357,70,male,,1,44,6,desktop,0
5358,46,female,49098,21,26,18,desktop,0
5359,56,male,22196,26,36,3,mobile,0
5360,41,male,162163,19,46,9,tablet,0
